ARABIC LETTER HAMZA ISOLATED FORM;;FE80;;Ô∫Ä;;FE80
ARABIC LETTER WAW WITH HAMZA ABOVE ISOLATED FORM;;FE85;;ﺅ;;FE85
ARABIC LETTER WAW WITH HAMZA ABOVE FINAL FORM;;FE86;;ﺆ;;FE86
ARABIC LETTER HIGH HAMZA WAW;;0676;;ٶ;;0676
ARABIC LETTER UIGHUR KAZAKH KIRGHIZ ALEF MAKSURA INITIAL FORM;;FBE8;;ﯨ;;FBE8
ARABIC LETTER UIGHUR KAZAKH KIRGHIZ ALEF MAKSURA MEDIAL FORM;;FBE9;;ﯩ;;FBE9
ARABIC LETTER ALEF MAKSURA ISOLATED FORM;;FEEF;;ﻯ;;FEEF
ARABIC LETTER ALEF MAKSURA FINAL FORM;;FEF0;;ﻰ;;FEF0
ARABIC LIGATURE ALEF MAKSURA WITH SUPERSCRIPT ALEF ISOLATED FORM;;FC5D;;ﱝ;;FC5D
ARABIC LIGATURE ALEF MAKSURA WITH SUPERSCRIPT ALEF FINAL FORM;;FC90;;ﲐ;;FC90
ARABIC LETTER YEH ISOLATED FORM;;FEF1;;ﻱ;;FEF1
ARABIC LETTER YEH FINAL FORM;;FEF2;;ﻲ;;FEF2
ARABIC LETTER YEH INITIAL FORM;;FEF3;;ﻳ;;FEF3
ARABIC LETTER YEH MEDIAL FORM;;FEF4;;ﻴ;;FEF4
ARABIC MATHEMATICAL YEH;;1EE09;;𞸉;;1EE09
ARABIC MATHEMATICAL INITIAL YEH;;1EE29;;𞸩;;1EE29
ARABIC MATHEMATICAL TAILED YEH;;1EE49;;𞹉;;1EE49
ARABIC MATHEMATICAL STRETCHED YEH;;1EE69;;𞹩;;1EE69
ARABIC MATHEMATICAL LOOPED YEH;;1EE89;;𞺉;;1EE89
ARABIC MATHEMATICAL DOUBLE-STRUCK YEH;;1EEA9;;𞺩;;1EEA9
ARABIC LIGATURE YEH WITH JEEM ISOLATED FORM;;FC55;;ﱕ;;FC55
ARABIC LIGATURE YEH WITH JEEM INITIAL FORM;;FCDA;;ﳚ;;FCDA
ARABIC LIGATURE YEH WITH JEEM WITH YEH FINAL FORM;;FDAF;;ﶯ;;FDAF
ARABIC LIGATURE YEH WITH HAH ISOLATED FORM;;FC56;;ﱖ;;FC56
ARABIC LIGATURE YEH WITH HAH INITIAL FORM;;FCDB;;ﳛ;;FCDB
ARABIC LIGATURE YEH WITH HAH WITH YEH FINAL FORM;;FDAE;;ﶮ;;FDAE
ARABIC LIGATURE YEH WITH KHAH ISOLATED FORM;;FC57;;ﱗ;;FC57
ARABIC LIGATURE YEH WITH KHAH INITIAL FORM;;FCDC;;ﳜ;;FCDC
ARABIC LIGATURE YEH WITH REH FINAL FORM;;FC91;;ﲑ;;FC91
ARABIC LIGATURE YEH WITH ZAIN FINAL FORM;;FC92;;ﲒ;;FC92
ARABIC LIGATURE YEH WITH MEEM ISOLATED FORM;;FC58;;ﱘ;;FC58
ARABIC LIGATURE YEH WITH MEEM FINAL FORM;;FC93;;ﲓ;;FC93
ARABIC LIGATURE YEH WITH MEEM INITIAL FORM;;FCDD;;ﳝ;;FCDD
ARABIC LIGATURE YEH WITH MEEM MEDIAL FORM;;FCF0;;ﳰ;;FCF0
ARABIC LIGATURE YEH WITH MEEM WITH MEEM FINAL FORM;;FD9C;;ﶜ;;FD9C
ARABIC LIGATURE YEH WITH MEEM WITH MEEM INITIAL FORM;;FD9D;;ﶝ;;FD9D
ARABIC LIGATURE YEH WITH MEEM WITH YEH FINAL FORM;;FDB0;;ﶰ;;FDB0
ARABIC LIGATURE YEH WITH NOON FINAL FORM;;FC94;;ﲔ;;FC94
ARABIC LIGATURE YEH WITH HEH INITIAL FORM;;FCDE;;ﳞ;;FCDE
ARABIC LIGATURE YEH WITH HEH MEDIAL FORM;;FCF1;;ﳱ;;FCF1
ARABIC LIGATURE YEH WITH ALEF MAKSURA ISOLATED FORM;;FC59;;ﱙ;;FC59
ARABIC LIGATURE YEH WITH ALEF MAKSURA FINAL FORM;;FC95;;ﲕ;;FC95
ARABIC LIGATURE YEH WITH YEH ISOLATED FORM;;FC5A;;ﱚ;;FC5A
ARABIC LIGATURE YEH WITH YEH FINAL FORM;;FC96;;ﲖ;;FC96
ARABIC LETTER YEH WITH HAMZA ABOVE;;0626;;ئ;;064A 0654
ARABIC LETTER YEH WITH HAMZA ABOVE ISOLATED FORM;;FE89;;ﺉ;;FE89
ARABIC LETTER YEH WITH HAMZA ABOVE FINAL FORM;;FE8A;;ﺊ;;FE8A
ARABIC LETTER YEH WITH HAMZA ABOVE INITIAL FORM;;FE8B;;ﺋ;;FE8B
ARABIC LETTER YEH WITH HAMZA ABOVE MEDIAL FORM;;FE8C;;ﺌ;;FE8C
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH ALEF ISOLATED FORM;;FBEA;;ﯪ;;FBEA
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH ALEF FINAL FORM;;FBEB;;ﯫ;;FBEB
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH JEEM ISOLATED FORM;;FC00;;ﰀ;;FC00
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH JEEM INITIAL FORM;;FC97;;ﲗ;;FC97
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH HAH ISOLATED FORM;;FC01;;ﰁ;;FC01
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH HAH INITIAL FORM;;FC98;;ﲘ;;FC98
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH KHAH INITIAL FORM;;FC99;;ﲙ;;FC99
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH REH FINAL FORM;;FC64;;ﱤ;;FC64
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH ZAIN FINAL FORM;;FC65;;ﱥ;;FC65
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH MEEM ISOLATED FORM;;FC02;;ﰂ;;FC02
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH MEEM FINAL FORM;;FC66;;ﱦ;;FC66
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH MEEM INITIAL FORM;;FC9A;;ﲚ;;FC9A
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH MEEM MEDIAL FORM;;FCDF;;ﳟ;;FCDF
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH NOON FINAL FORM;;FC67;;ﱧ;;FC67
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH HEH INITIAL FORM;;FC9B;;ﲛ;;FC9B
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH HEH MEDIAL FORM;;FCE0;;ﳠ;;FCE0
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH WAW ISOLATED FORM;;FBEE;;ﯮ;;FBEE
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH WAW FINAL FORM;;FBEF;;ﯯ;;FBEF
ARABIC LIGATURE UIGHUR KIRGHIZ YEH WITH HAMZA ABOVE WITH ALEF MAKSURA ISOLATED FORM;;FBF9;;ﯹ;;FBF9
ARABIC LIGATURE UIGHUR KIRGHIZ YEH WITH HAMZA ABOVE WITH ALEF MAKSURA FINAL FORM;;FBFA;;ﯺ;;FBFA
ARABIC LIGATURE UIGHUR KIRGHIZ YEH WITH HAMZA ABOVE WITH ALEF MAKSURA INITIAL FORM;;FBFB;;ﯻ;;FBFB
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH ALEF MAKSURA ISOLATED FORM;;FC03;;ﰃ;;FC03
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH ALEF MAKSURA FINAL FORM;;FC68;;ﱨ;;FC68
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH YEH ISOLATED FORM;;FC04;;ﰄ;;FC04
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH YEH FINAL FORM;;FC69;;ﱩ;;FC69
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH OE ISOLATED FORM;;FBF2;;ﯲ;;FBF2
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH OE FINAL FORM;;FBF3;;ﯳ;;FBF3
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH U ISOLATED FORM;;FBF0;;ﯰ;;FBF0
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH U FINAL FORM;;FBF1;;ﯱ;;FBF1
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH YU ISOLATED FORM;;FBF4;;ﯴ;;FBF4
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH YU FINAL FORM;;FBF5;;ﯵ;;FBF5
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH E ISOLATED FORM;;FBF6;;ﯶ;;FBF6
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH E FINAL FORM;;FBF7;;ﯷ;;FBF7
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH E INITIAL FORM;;FBF8;;ﯸ;;FBF8
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH AE ISOLATED FORM;;FBEC;;ﯬ;;FBEC
ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH AE FINAL FORM;;FBED;;ﯭ;;FBED
ARABIC LETTER HIGH HAMZA YEH;;0678;;ٸ;;0678
ARABIC MATHEMATICAL DOTLESS BEH;;1EE1C;;𞸜;;1EE1C
ARABIC MATHEMATICAL STRETCHED DOTLESS BEH;;1EE7C;;𞹼;;1EE7C
ARABIC MATHEMATICAL DOTLESS QAF;;1EE1F;;𞸟;;1EE1F
ARABIC MATHEMATICAL TAILED DOTLESS QAF;;1EE5F;;𞹟;;1EE5F
ARABIC LETTER ALEF WASLA ISOLATED FORM;;FB50;;ﭐ;;FB50
ARABIC LETTER ALEF WASLA FINAL FORM;;FB51;;ﭑ;;FB51
ARABIC LETTER TTEH ISOLATED FORM;;FB66;;ﭦ;;FB66
ARABIC LETTER TTEH FINAL FORM;;FB67;;ﭧ;;FB67
ARABIC LETTER TTEH INITIAL FORM;;FB68;;ﭨ;;FB68
ARABIC LETTER TTEH MEDIAL FORM;;FB69;;ﭩ;;FB69
ARABIC LETTER TTEHEH ISOLATED FORM;;FB5E;;ﭞ;;FB5E
ARABIC LETTER TTEHEH FINAL FORM;;FB5F;;ﭟ;;FB5F
ARABIC LETTER TTEHEH INITIAL FORM;;FB60;;ﭠ;;FB60
ARABIC LETTER TTEHEH MEDIAL FORM;;FB61;;ﭡ;;FB61
ARABIC LETTER BEEH ISOLATED FORM;;FB52;;ﭒ;;FB52
ARABIC LETTER BEEH FINAL FORM;;FB53;;ﭓ;;FB53
ARABIC LETTER BEEH INITIAL FORM;;FB54;;ﭔ;;FB54
ARABIC LETTER BEEH MEDIAL FORM;;FB55;;ﭕ;;FB55
ARABIC LETTER PEH ISOLATED FORM;;FB56;;ﭖ;;FB56
ARABIC LETTER PEH FINAL FORM;;FB57;;ﭗ;;FB57
ARABIC LETTER PEH INITIAL FORM;;FB58;;ﭘ;;FB58
ARABIC LETTER PEH MEDIAL FORM;;FB59;;ﭙ;;FB59
ARABIC LETTER TEHEH ISOLATED FORM;;FB62;;ﭢ;;FB62
ARABIC LETTER TEHEH FINAL FORM;;FB63;;ﭣ;;FB63
ARABIC LETTER TEHEH INITIAL FORM;;FB64;;ﭤ;;FB64
ARABIC LETTER TEHEH MEDIAL FORM;;FB65;;ﭥ;;FB65
ARABIC LETTER BEHEH ISOLATED FORM;;FB5A;;ﭚ;;FB5A
ARABIC LETTER BEHEH FINAL FORM;;FB5B;;ﭛ;;FB5B
ARABIC LETTER BEHEH INITIAL FORM;;FB5C;;ﭜ;;FB5C
ARABIC LETTER BEHEH MEDIAL FORM;;FB5D;;ﭝ;;FB5D
ARABIC LETTER NYEH ISOLATED FORM;;FB76;;ﭶ;;FB76
ARABIC LETTER NYEH FINAL FORM;;FB77;;ﭷ;;FB77
ARABIC LETTER NYEH INITIAL FORM;;FB78;;ﭸ;;FB78
ARABIC LETTER NYEH MEDIAL FORM;;FB79;;ﭹ;;FB79
ARABIC LETTER DYEH ISOLATED FORM;;FB72;;ﭲ;;FB72
ARABIC LETTER DYEH FINAL FORM;;FB73;;ﭳ;;FB73
ARABIC LETTER DYEH INITIAL FORM;;FB74;;ﭴ;;FB74
ARABIC LETTER DYEH MEDIAL FORM;;FB75;;ﭵ;;FB75
ARABIC LETTER TCHEH ISOLATED FORM;;FB7A;;ﭺ;;FB7A
ARABIC LETTER TCHEH FINAL FORM;;FB7B;;ﭻ;;FB7B
ARABIC LETTER TCHEH INITIAL FORM;;FB7C;;ﭼ;;FB7C
ARABIC LETTER TCHEH MEDIAL FORM;;FB7D;;ﭽ;;FB7D
ARABIC LETTER TCHEHEH ISOLATED FORM;;FB7E;;ﭾ;;FB7E
ARABIC LETTER TCHEHEH FINAL FORM;;FB7F;;ﭿ;;FB7F
ARABIC LETTER TCHEHEH INITIAL FORM;;FB80;;ﮀ;;FB80
ARABIC LETTER TCHEHEH MEDIAL FORM;;FB81;;ﮁ;;FB81
ARABIC LETTER DDAL ISOLATED FORM;;FB88;;ﮈ;;FB88
ARABIC LETTER DDAL FINAL FORM;;FB89;;ﮉ;;FB89
ARABIC LETTER DAHAL ISOLATED FORM;;FB84;;ﮄ;;FB84
ARABIC LETTER DAHAL FINAL FORM;;FB85;;ﮅ;;FB85
ARABIC LETTER DDAHAL ISOLATED FORM;;FB82;;ﮂ;;FB82
ARABIC LETTER DDAHAL FINAL FORM;;FB83;;ﮃ;;FB83
ARABIC LETTER DUL ISOLATED FORM;;FB86;;ﮆ;;FB86
ARABIC LETTER DUL FINAL FORM;;FB87;;ﮇ;;FB87
ARABIC LETTER RREH ISOLATED FORM;;FB8C;;ﮌ;;FB8C
ARABIC LETTER RREH FINAL FORM;;FB8D;;ﮍ;;FB8D
ARABIC LETTER JEH ISOLATED FORM;;FB8A;;ﮊ;;FB8A
ARABIC LETTER JEH FINAL FORM;;FB8B;;ﮋ;;FB8B
ARABIC MATHEMATICAL DOTLESS FEH;;1EE1E;;𞸞;;1EE1E
ARABIC MATHEMATICAL STRETCHED DOTLESS FEH;;1EE7E;;𞹾;;1EE7E
ARABIC LETTER VEH ISOLATED FORM;;FB6A;;ﭪ;;FB6A
ARABIC LETTER VEH FINAL FORM;;FB6B;;ﭫ;;FB6B
ARABIC LETTER VEH INITIAL FORM;;FB6C;;ﭬ;;FB6C
ARABIC LETTER VEH MEDIAL FORM;;FB6D;;ﭭ;;FB6D
ARABIC LETTER PEHEH ISOLATED FORM;;FB6E;;ﭮ;;FB6E
ARABIC LETTER PEHEH FINAL FORM;;FB6F;;ﭯ;;FB6F
ARABIC LETTER PEHEH INITIAL FORM;;FB70;;ﭰ;;FB70
ARABIC LETTER PEHEH MEDIAL FORM;;FB71;;ﭱ;;FB71
ARABIC LETTER KEHEH ISOLATED FORM;;FB8E;;ﮎ;;FB8E
ARABIC LETTER KEHEH FINAL FORM;;FB8F;;ﮏ;;FB8F
ARABIC LETTER KEHEH INITIAL FORM;;FB90;;ﮐ;;FB90
ARABIC LETTER KEHEH MEDIAL FORM;;FB91;;ﮑ;;FB91
ARABIC LETTER NG ISOLATED FORM;;FBD3;;ﯓ;;FBD3
ARABIC LETTER NG FINAL FORM;;FBD4;;ﯔ;;FBD4
ARABIC LETTER NG INITIAL FORM;;FBD5;;ﯕ;;FBD5
ARABIC LETTER NG MEDIAL FORM;;FBD6;;ﯖ;;FBD6
ARABIC LETTER GAF ISOLATED FORM;;FB92;;ﮒ;;FB92
ARABIC LETTER GAF FINAL FORM;;FB93;;ﮓ;;FB93
ARABIC LETTER GAF INITIAL FORM;;FB94;;ﮔ;;FB94
ARABIC LETTER GAF MEDIAL FORM;;FB95;;ﮕ;;FB95
ARABIC LETTER NGOEH ISOLATED FORM;;FB9A;;ﮚ;;FB9A
ARABIC LETTER NGOEH FINAL FORM;;FB9B;;ﮛ;;FB9B
ARABIC LETTER NGOEH INITIAL FORM;;FB9C;;ﮜ;;FB9C
ARABIC LETTER NGOEH MEDIAL FORM;;FB9D;;ﮝ;;FB9D
ARABIC LETTER GUEH ISOLATED FORM;;FB96;;ﮖ;;FB96
ARABIC LETTER GUEH FINAL FORM;;FB97;;ﮗ;;FB97
ARABIC LETTER GUEH INITIAL FORM;;FB98;;ﮘ;;FB98
ARABIC LETTER GUEH MEDIAL FORM;;FB99;;ﮙ;;FB99
ARABIC LETTER NOON GHUNNA ISOLATED FORM;;FB9E;;ﮞ;;FB9E
ARABIC LETTER NOON GHUNNA FINAL FORM;;FB9F;;ﮟ;;FB9F
ARABIC MATHEMATICAL DOTLESS NOON;;1EE1D;;𞸝;;1EE1D
ARABIC MATHEMATICAL TAILED DOTLESS NOON;;1EE5D;;𞹝;;1EE5D
ARABIC LETTER RNOON ISOLATED FORM;;FBA0;;ﮠ;;FBA0
ARABIC LETTER RNOON FINAL FORM;;FBA1;;ﮡ;;FBA1
ARABIC LETTER RNOON INITIAL FORM;;FBA2;;ﮢ;;FBA2
ARABIC LETTER RNOON MEDIAL FORM;;FBA3;;ﮣ;;FBA3
ARABIC LETTER HEH DOACHASHMEE ISOLATED FORM;;FBAA;;ﮪ;;FBAA
ARABIC LETTER HEH DOACHASHMEE FINAL FORM;;FBAB;;ﮫ;;FBAB
ARABIC LETTER HEH DOACHASHMEE INITIAL FORM;;FBAC;;ﮬ;;FBAC
ARABIC LETTER HEH DOACHASHMEE MEDIAL FORM;;FBAD;;ﮭ;;FBAD
ARABIC LETTER HEH GOAL ISOLATED FORM;;FBA6;;ﮦ;;FBA6
ARABIC LETTER HEH GOAL FINAL FORM;;FBA7;;ﮧ;;FBA7
ARABIC LETTER HEH GOAL INITIAL FORM;;FBA8;;ﮨ;;FBA8
ARABIC LETTER HEH GOAL MEDIAL FORM;;FBA9;;ﮩ;;FBA9
ARABIC LETTER HEH GOAL WITH HAMZA ABOVE;;06C2;;ۂ;;06C1 0654
ARABIC LETTER KIRGHIZ OE ISOLATED FORM;;FBE0;;ﯠ;;FBE0
ARABIC LETTER KIRGHIZ OE FINAL FORM;;FBE1;;ﯡ;;FBE1
ARABIC LETTER OE ISOLATED FORM;;FBD9;;ﯙ;;FBD9
ARABIC LETTER OE FINAL FORM;;FBDA;;ﯚ;;FBDA
ARABIC LETTER U ISOLATED FORM;;FBD7;;ﯗ;;FBD7
ARABIC LETTER U FINAL FORM;;FBD8;;ﯘ;;FBD8
ARABIC LETTER U WITH HAMZA ABOVE;;0677;;ٷ;;0677
ARABIC LETTER U WITH HAMZA ABOVE ISOLATED FORM;;FBDD;;ﯝ;;FBDD
ARABIC LETTER YU ISOLATED FORM;;FBDB;;ﯛ;;FBDB
ARABIC LETTER YU FINAL FORM;;FBDC;;ﯜ;;FBDC
ARABIC LETTER KIRGHIZ YU ISOLATED FORM;;FBE2;;ﯢ;;FBE2
ARABIC LETTER KIRGHIZ YU FINAL FORM;;FBE3;;ﯣ;;FBE3
ARABIC LETTER VE ISOLATED FORM;;FBDE;;ﯞ;;FBDE
ARABIC LETTER VE FINAL FORM;;FBDF;;ﯟ;;FBDF
ARABIC LETTER FARSI YEH ISOLATED FORM;;FBFC;;ﯼ;;FBFC
ARABIC LETTER FARSI YEH FINAL FORM;;FBFD;;ﯽ;;FBFD
ARABIC LETTER FARSI YEH INITIAL FORM;;FBFE;;ﯾ;;FBFE
ARABIC LETTER FARSI YEH MEDIAL FORM;;FBFF;;ﯿ;;FBFF
ARABIC LETTER E ISOLATED FORM;;FBE4;;ﯤ;;FBE4
ARABIC LETTER E FINAL FORM;;FBE5;;ﯥ;;FBE5
ARABIC LETTER E INITIAL FORM;;FBE6;;ﯦ;;FBE6
ARABIC LETTER E MEDIAL FORM;;FBE7;;ﯧ;;FBE7
ARABIC LETTER YEH BARREE ISOLATED FORM;;FBAE;;ﮮ;;FBAE
ARABIC LETTER YEH BARREE FINAL FORM;;FBAF;;ﮯ;;FBAF
ARABIC LETTER YEH BARREE WITH HAMZA ABOVE;;06D3;;ۓ;;06D2 0654
ARABIC LETTER YEH BARREE WITH HAMZA ABOVE ISOLATED FORM;;FBB0;;ﮰ;;FBB0
ARABIC LETTER YEH BARREE WITH HAMZA ABOVE FINAL FORM;;FBB1;;ﮱ;;FBB1
ARABIC LETTER HEH WITH YEH ABOVE;;06C0;;ۀ;;06D5 0654
ARABIC LETTER HEH WITH YEH ABOVE ISOLATED FORM;;FBA4;;ﮤ;;FBA4
ARABIC LETTER HEH WITH YEH ABOVE FINAL FORM;;FBA5;;ﮥ;;FBA5
