MATHEMATICAL BOLD CAPITAL ALPHA;;1D6A8;;ùö®;;1D6A8
GREEK SUBSCRIPT SMALL LETTER RHO;;1D68;;ᵨ;;1D68
MATHEMATICAL BOLD CAPITAL RHO;;1D6B8;;𝚸;;1D6B8
MATHEMATICAL BOLD SMALL RHO;;1D6D2;;𝛒;;1D6D2
MATHEMATICAL BOLD RHO SYMBOL;;1D6E0;;𝛠;;1D6E0
MATHEMATICAL ITALIC CAPITAL RHO;;1D6F2;;𝛲;;1D6F2
MATHEMATICAL ITALIC SMALL RHO;;1D70C;;𝜌;;1D70C
MATHEMATICAL ITALIC RHO SYMBOL;;1D71A;;𝜚;;1D71A
MATHEMATICAL BOLD ITALIC CAPITAL RHO;;1D72C;;𝜬;;1D72C
MATHEMATICAL BOLD ITALIC SMALL RHO;;1D746;;𝝆;;1D746
MATHEMATICAL BOLD ITALIC RHO SYMBOL;;1D754;;𝝔;;1D754
MATHEMATICAL SANS-SERIF BOLD CAPITAL RHO;;1D766;;𝝦;;1D766
MATHEMATICAL SANS-SERIF BOLD SMALL RHO;;1D780;;𝞀;;1D780
MATHEMATICAL SANS-SERIF BOLD RHO SYMBOL;;1D78E;;𝞎;;1D78E
MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL RHO;;1D7A0;;𝞠;;1D7A0
MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL RHO;;1D7BA;;𝞺;;1D7BA
MATHEMATICAL SANS-SERIF BOLD ITALIC RHO SYMBOL;;1D7C8;;𝟈;;1D7C8
GREEK SMALL LETTER RHO WITH PSILI;;1FE4;;ῤ;;03C1 0313
GREEK SMALL LETTER RHO WITH DASIA;;1FE5;;ῥ;;03C1 0314
GREEK CAPITAL LETTER RHO WITH DASIA;;1FEC;;Ῥ;;03A1 0314
GREEK LUNATE SIGMA SYMBOL;;03F2;;ϲ;;03F2
GREEK CAPITAL LUNATE SIGMA SYMBOL;;03F9;;Ϲ;;03F9
MATHEMATICAL BOLD CAPITAL SIGMA;;1D6BA;;𝚺;;1D6BA
MATHEMATICAL BOLD SMALL FINAL SIGMA;;1D6D3;;𝛓;;1D6D3
MATHEMATICAL BOLD SMALL SIGMA;;1D6D4;;𝛔;;1D6D4
MATHEMATICAL ITALIC CAPITAL SIGMA;;1D6F4;;𝛴;;1D6F4
MATHEMATICAL ITALIC SMALL FINAL SIGMA;;1D70D;;𝜍;;1D70D
MATHEMATICAL ITALIC SMALL SIGMA;;1D70E;;𝜎;;1D70E
MATHEMATICAL BOLD ITALIC CAPITAL SIGMA;;1D72E;;𝜮;;1D72E
MATHEMATICAL BOLD ITALIC SMALL FINAL SIGMA;;1D747;;𝝇;;1D747
MATHEMATICAL BOLD ITALIC SMALL SIGMA;;1D748;;𝝈;;1D748
MATHEMATICAL SANS-SERIF BOLD CAPITAL SIGMA;;1D768;;𝝨;;1D768
MATHEMATICAL SANS-SERIF BOLD SMALL FINAL SIGMA;;1D781;;𝞁;;1D781
MATHEMATICAL SANS-SERIF BOLD SMALL SIGMA;;1D782;;𝞂;;1D782
MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL SIGMA;;1D7A2;;𝞢;;1D7A2
MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL FINAL SIGMA;;1D7BB;;𝞻;;1D7BB
MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL SIGMA;;1D7BC;;𝞼;;1D7BC
MATHEMATICAL BOLD CAPITAL TAU;;1D6BB;;𝚻;;1D6BB
MATHEMATICAL BOLD SMALL TAU;;1D6D5;;𝛕;;1D6D5
MATHEMATICAL ITALIC CAPITAL TAU;;1D6F5;;𝛵;;1D6F5
MATHEMATICAL ITALIC SMALL TAU;;1D70F;;𝜏;;1D70F
MATHEMATICAL BOLD ITALIC CAPITAL TAU;;1D72F;;𝜯;;1D72F
MATHEMATICAL BOLD ITALIC SMALL TAU;;1D749;;𝝉;;1D749
MATHEMATICAL SANS-SERIF BOLD CAPITAL TAU;;1D769;;𝝩;;1D769
MATHEMATICAL SANS-SERIF BOLD SMALL TAU;;1D783;;𝞃;;1D783
MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL TAU;;1D7A3;;𝞣;;1D7A3
MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL TAU;;1D7BD;;𝞽;;1D7BD
GREEK UPSILON WITH HOOK SYMBOL;;03D2;;ϒ;;03D2
MATHEMATICAL BOLD CAPITAL UPSILON;;1D6BC;;𝚼;;1D6BC
MATHEMATICAL BOLD SMALL UPSILON;;1D6D6;;𝛖;;1D6D6
MATHEMATICAL ITALIC CAPITAL UPSILON;;1D6F6;;𝛶;;1D6F6
MATHEMATICAL ITALIC SMALL UPSILON;;1D710;;𝜐;;1D710
MATHEMATICAL BOLD ITALIC CAPITAL UPSILON;;1D730;;𝜰;;1D730
MATHEMATICAL BOLD ITALIC SMALL UPSILON;;1D74A;;𝝊;;1D74A
MATHEMATICAL SANS-SERIF BOLD CAPITAL UPSILON;;1D76A;;𝝪;;1D76A
MATHEMATICAL SANS-SERIF BOLD SMALL UPSILON;;1D784;;𝞄;;1D784
MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL UPSILON;;1D7A4;;𝞤;;1D7A4
MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL UPSILON;;1D7BE;;𝞾;;1D7BE
GREEK SMALL LETTER UPSILON WITH VARIA;;1F7A;;ὺ;;03C5 0300
GREEK CAPITAL LETTER UPSILON WITH VARIA;;1FEA;;Ὺ;;03A5 0300
GREEK CAPITAL LETTER UPSILON WITH TONOS;;038E;;Ύ;;03A5 0301
GREEK SMALL LETTER UPSILON WITH TONOS;;03CD;;ύ;;03C5 0301
GREEK UPSILON WITH ACUTE AND HOOK SYMBOL;;03D3;;ϓ;;03D2 0301
GREEK SMALL LETTER UPSILON WITH OXIA;;1F7B;;ύ;;03C5 0301
GREEK CAPITAL LETTER UPSILON WITH OXIA;;1FEB;;Ύ;;03A5 0301
GREEK SMALL LETTER UPSILON WITH MACRON;;1FE1;;ῡ;;03C5 0304
GREEK CAPITAL LETTER UPSILON WITH MACRON;;1FE9;;Ῡ;;03A5 0304
GREEK SMALL LETTER UPSILON WITH VRACHY;;1FE0;;ῠ;;03C5 0306
GREEK CAPITAL LETTER UPSILON WITH VRACHY;;1FE8;;Ῠ;;03A5 0306
GREEK CAPITAL LETTER UPSILON WITH DIALYTIKA;;03AB;;Ϋ;;03A5 0308
GREEK SMALL LETTER UPSILON WITH DIALYTIKA;;03CB;;ϋ;;03C5 0308
GREEK UPSILON WITH DIAERESIS AND HOOK SYMBOL;;03D4;;ϔ;;03D2 0308
GREEK SMALL LETTER UPSILON WITH DIALYTIKA AND VARIA;;1FE2;;ῢ;;03C5 0308 0300
GREEK SMALL LETTER UPSILON WITH DIALYTIKA AND TONOS;;03B0;;ΰ;;03C5 0308 0301
GREEK SMALL LETTER UPSILON WITH DIALYTIKA AND OXIA;;1FE3;;ΰ;;03C5 0308 0301
GREEK SMALL LETTER UPSILON WITH DIALYTIKA AND PERISPOMENI;;1FE7;;ῧ;;03C5 0308 0342
GREEK SMALL LETTER UPSILON WITH PSILI;;1F50;;ὐ;;03C5 0313
GREEK SMALL LETTER UPSILON WITH PSILI AND VARIA;;1F52;;ὒ;;03C5 0313 0300
GREEK SMALL LETTER UPSILON WITH PSILI AND OXIA;;1F54;;ὔ;;03C5 0313 0301
GREEK SMALL LETTER UPSILON WITH PSILI AND PERISPOMENI;;1F56;;ὖ;;03C5 0313 0342
GREEK SMALL LETTER UPSILON WITH DASIA;;1F51;;ὑ;;03C5 0314
GREEK CAPITAL LETTER UPSILON WITH DASIA;;1F59;;Ὑ;;03A5 0314
GREEK SMALL LETTER UPSILON WITH DASIA AND VARIA;;1F53;;ὓ;;03C5 0314 0300
GREEK CAPITAL LETTER UPSILON WITH DASIA AND VARIA;;1F5B;;Ὓ;;03A5 0314 0300
GREEK SMALL LETTER UPSILON WITH DASIA AND OXIA;;1F55;;ὕ;;03C5 0314 0301
GREEK CAPITAL LETTER UPSILON WITH DASIA AND OXIA;;1F5D;;Ὕ;;03A5 0314 0301
GREEK SMALL LETTER UPSILON WITH DASIA AND PERISPOMENI;;1F57;;ὗ;;03C5 0314 0342
GREEK CAPITAL LETTER UPSILON WITH DASIA AND PERISPOMENI;;1F5F;;Ὗ;;03A5 0314 0342
GREEK SMALL LETTER UPSILON WITH PERISPOMENI;;1FE6;;ῦ;;03C5 0342
GREEK PHI SYMBOL;;03D5;;ϕ;;03D5
MODIFIER LETTER SMALL GREEK PHI;;1D60;;ᵠ;;1D60
GREEK SUBSCRIPT SMALL LETTER PHI;;1D69;;ᵩ;;1D69
MATHEMATICAL BOLD CAPITAL PHI;;1D6BD;;𝚽;;1D6BD
MATHEMATICAL BOLD SMALL PHI;;1D6D7;;𝛗;;1D6D7
MATHEMATICAL BOLD PHI SYMBOL;;1D6DF;;𝛟;;1D6DF
MATHEMATICAL ITALIC CAPITAL PHI;;1D6F7;;𝛷;;1D6F7
MATHEMATICAL ITALIC SMALL PHI;;1D711;;𝜑;;1D711
MATHEMATICAL ITALIC PHI SYMBOL;;1D719;;𝜙;;1D719
MATHEMATICAL BOLD ITALIC CAPITAL PHI;;1D731;;𝜱;;1D731
MATHEMATICAL BOLD ITALIC SMALL PHI;;1D74B;;𝝋;;1D74B
MATHEMATICAL BOLD ITALIC PHI SYMBOL;;1D753;;𝝓;;1D753
MATHEMATICAL SANS-SERIF BOLD CAPITAL PHI;;1D76B;;𝝫;;1D76B
MATHEMATICAL SANS-SERIF BOLD SMALL PHI;;1D785;;𝞅;;1D785
MATHEMATICAL SANS-SERIF BOLD PHI SYMBOL;;1D78D;;𝞍;;1D78D
MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL PHI;;1D7A5;;𝞥;;1D7A5
MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL PHI;;1D7BF;;𝞿;;1D7BF
MATHEMATICAL SANS-SERIF BOLD ITALIC PHI SYMBOL;;1D7C7;;𝟇;;1D7C7
MODIFIER LETTER SMALL CHI;;1D61;;ᵡ;;1D61
GREEK SUBSCRIPT SMALL LETTER CHI;;1D6A;;ᵪ;;1D6A
MATHEMATICAL BOLD CAPITAL CHI;;1D6BE;;𝚾;;1D6BE
MATHEMATICAL BOLD SMALL CHI;;1D6D8;;𝛘;;1D6D8
MATHEMATICAL ITALIC CAPITAL CHI;;1D6F8;;𝛸;;1D6F8
MATHEMATICAL ITALIC SMALL CHI;;1D712;;𝜒;;1D712
MATHEMATICAL BOLD ITALIC CAPITAL CHI;;1D732;;𝜲;;1D732
MATHEMATICAL BOLD ITALIC SMALL CHI;;1D74C;;𝝌;;1D74C
MATHEMATICAL SANS-SERIF BOLD CAPITAL CHI;;1D76C;;𝝬;;1D76C
MATHEMATICAL SANS-SERIF BOLD SMALL CHI;;1D786;;𝞆;;1D786
MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL CHI;;1D7A6;;𝞦;;1D7A6
MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL CHI;;1D7C0;;𝟀;;1D7C0
MATHEMATICAL BOLD CAPITAL PSI;;1D6BF;;𝚿;;1D6BF
MATHEMATICAL BOLD SMALL PSI;;1D6D9;;𝛙;;1D6D9
MATHEMATICAL ITALIC CAPITAL PSI;;1D6F9;;𝛹;;1D6F9
MATHEMATICAL ITALIC SMALL PSI;;1D713;;𝜓;;1D713
MATHEMATICAL BOLD ITALIC CAPITAL PSI;;1D733;;𝜳;;1D733
MATHEMATICAL BOLD ITALIC SMALL PSI;;1D74D;;𝝍;;1D74D
MATHEMATICAL SANS-SERIF BOLD CAPITAL PSI;;1D76D;;𝝭;;1D76D
MATHEMATICAL SANS-SERIF BOLD SMALL PSI;;1D787;;𝞇;;1D787
MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL PSI;;1D7A7;;𝞧;;1D7A7
MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL PSI;;1D7C1;;𝟁;;1D7C1
OHM SIGN;;2126;;Ω;;03A9
MATHEMATICAL BOLD CAPITAL OMEGA;;1D6C0;;𝛀;;1D6C0
MATHEMATICAL BOLD SMALL OMEGA;;1D6DA;;𝛚;;1D6DA
MATHEMATICAL ITALIC CAPITAL OMEGA;;1D6FA;;𝛺;;1D6FA
MATHEMATICAL ITALIC SMALL OMEGA;;1D714;;𝜔;;1D714
MATHEMATICAL BOLD ITALIC CAPITAL OMEGA;;1D734;;𝜴;;1D734
MATHEMATICAL BOLD ITALIC SMALL OMEGA;;1D74E;;𝝎;;1D74E
MATHEMATICAL SANS-SERIF BOLD CAPITAL OMEGA;;1D76E;;𝝮;;1D76E
MATHEMATICAL SANS-SERIF BOLD SMALL OMEGA;;1D788;;𝞈;;1D788
MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL OMEGA;;1D7A8;;𝞨;;1D7A8
MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL OMEGA;;1D7C2;;𝟂;;1D7C2
GREEK SMALL LETTER OMEGA WITH VARIA;;1F7C;;ὼ;;03C9 0300
GREEK CAPITAL LETTER OMEGA WITH VARIA;;1FFA;;Ὼ;;03A9 0300
GREEK SMALL LETTER OMEGA WITH VARIA AND YPOGEGRAMMENI;;1FF2;;ῲ;;03C9 0300 0345
GREEK CAPITAL LETTER OMEGA WITH TONOS;;038F;;Ώ;;03A9 0301
GREEK SMALL LETTER OMEGA WITH TONOS;;03CE;;ώ;;03C9 0301
GREEK SMALL LETTER OMEGA WITH OXIA;;1F7D;;ώ;;03C9 0301
GREEK CAPITAL LETTER OMEGA WITH OXIA;;1FFB;;Ώ;;03A9 0301
GREEK SMALL LETTER OMEGA WITH OXIA AND YPOGEGRAMMENI;;1FF4;;ῴ;;03C9 0301 0345
GREEK SMALL LETTER OMEGA WITH PSILI;;1F60;;ὠ;;03C9 0313
GREEK CAPITAL LETTER OMEGA WITH PSILI;;1F68;;Ὠ;;03A9 0313
GREEK SMALL LETTER OMEGA WITH PSILI AND VARIA;;1F62;;ὢ;;03C9 0313 0300
GREEK CAPITAL LETTER OMEGA WITH PSILI AND VARIA;;1F6A;;Ὢ;;03A9 0313 0300
GREEK SMALL LETTER OMEGA WITH PSILI AND VARIA AND YPOGEGRAMMENI;;1FA2;;ᾢ;;03C9 0313 0300 0345
GREEK CAPITAL LETTER OMEGA WITH PSILI AND VARIA AND PROSGEGRAMMENI;;1FAA;;ᾪ;;03A9 0313 0300 0345
GREEK SMALL LETTER OMEGA WITH PSILI AND OXIA;;1F64;;ὤ;;03C9 0313 0301
GREEK CAPITAL LETTER OMEGA WITH PSILI AND OXIA;;1F6C;;Ὤ;;03A9 0313 0301
GREEK SMALL LETTER OMEGA WITH PSILI AND OXIA AND YPOGEGRAMMENI;;1FA4;;ᾤ;;03C9 0313 0301 0345
GREEK CAPITAL LETTER OMEGA WITH PSILI AND OXIA AND PROSGEGRAMMENI;;1FAC;;ᾬ;;03A9 0313 0301 0345
GREEK SMALL LETTER OMEGA WITH PSILI AND PERISPOMENI;;1F66;;ὦ;;03C9 0313 0342
GREEK CAPITAL LETTER OMEGA WITH PSILI AND PERISPOMENI;;1F6E;;Ὦ;;03A9 0313 0342
GREEK SMALL LETTER OMEGA WITH PSILI AND PERISPOMENI AND YPOGEGRAMMENI;;1FA6;;ᾦ;;03C9 0313 0342 0345
GREEK CAPITAL LETTER OMEGA WITH PSILI AND PERISPOMENI AND PROSGEGRAMMENI;;1FAE;;ᾮ;;03A9 0313 0342 0345
GREEK SMALL LETTER OMEGA WITH PSILI AND YPOGEGRAMMENI;;1FA0;;ᾠ;;03C9 0313 0345
GREEK CAPITAL LETTER OMEGA WITH PSILI AND PROSGEGRAMMENI;;1FA8;;ᾨ;;03A9 0313 0345
GREEK SMALL LETTER OMEGA WITH DASIA;;1F61;;ὡ;;03C9 0314
GREEK CAPITAL LETTER OMEGA WITH DASIA;;1F69;;Ὡ;;03A9 0314
GREEK SMALL LETTER OMEGA WITH DASIA AND VARIA;;1F63;;ὣ;;03C9 0314 0300
GREEK CAPITAL LETTER OMEGA WITH DASIA AND VARIA;;1F6B;;Ὣ;;03A9 0314 0300
GREEK SMALL LETTER OMEGA WITH DASIA AND VARIA AND YPOGEGRAMMENI;;1FA3;;ᾣ;;03C9 0314 0300 0345
GREEK CAPITAL LETTER OMEGA WITH DASIA AND VARIA AND PROSGEGRAMMENI;;1FAB;;ᾫ;;03A9 0314 0300 0345
GREEK SMALL LETTER OMEGA WITH DASIA AND OXIA;;1F65;;ὥ;;03C9 0314 0301
GREEK CAPITAL LETTER OMEGA WITH DASIA AND OXIA;;1F6D;;Ὥ;;03A9 0314 0301
GREEK SMALL LETTER OMEGA WITH DASIA AND OXIA AND YPOGEGRAMMENI;;1FA5;;ᾥ;;03C9 0314 0301 0345
GREEK CAPITAL LETTER OMEGA WITH DASIA AND OXIA AND PROSGEGRAMMENI;;1FAD;;ᾭ;;03A9 0314 0301 0345
GREEK SMALL LETTER OMEGA WITH DASIA AND PERISPOMENI;;1F67;;ὧ;;03C9 0314 0342
GREEK CAPITAL LETTER OMEGA WITH DASIA AND PERISPOMENI;;1F6F;;Ὧ;;03A9 0314 0342
GREEK SMALL LETTER OMEGA WITH DASIA AND PERISPOMENI AND YPOGEGRAMMENI;;1FA7;;ᾧ;;03C9 0314 0342 0345
GREEK CAPITAL LETTER OMEGA WITH DASIA AND PERISPOMENI AND PROSGEGRAMMENI;;1FAF;;ᾯ;;03A9 0314 0342 0345
GREEK SMALL LETTER OMEGA WITH DASIA AND YPOGEGRAMMENI;;1FA1;;ᾡ;;03C9 0314 0345
GREEK CAPITAL LETTER OMEGA WITH DASIA AND PROSGEGRAMMENI;;1FA9;;ᾩ;;03A9 0314 0345
GREEK SMALL LETTER OMEGA WITH PERISPOMENI;;1FF6;;ῶ;;03C9 0342
GREEK SMALL LETTER OMEGA WITH PERISPOMENI AND YPOGEGRAMMENI;;1FF7;;ῷ;;03C9 0342 0345
GREEK SMALL LETTER OMEGA WITH YPOGEGRAMMENI;;1FF3;;ῳ;;03C9 0345
GREEK CAPITAL LETTER OMEGA WITH PROSGEGRAMMENI;;1FFC;;ῼ;;03A9 0345
MATHEMATICAL BOLD CAPITAL DIGAMMA;;1D7CA;;𝟊;;1D7CA
MATHEMATICAL BOLD SMALL DIGAMMA;;1D7CB;;𝟋;;1D7CB
